Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,Zipcode,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,NYC FLEET,Mosholu Ave,DPR_VC-GAR-S1; For City Vehicle Use,Bronx,NY,10471,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.903808,-73.894906,4/1/2020,154062,4/1/2020 9:20,,,,,J1772
ELEC,LAFAYETTE BOYNT,901 Boynton Ave,"LAF BOYNT 1; Lot entrance at Story and Elder, charging station is immediately to the right of the entrance, between spaces 579 &amp; 580",Bronx,NY,10473,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.821451,-73.877642,4/1/2020,51297,4/1/2020 9:20,,,,,J1772
ELEC,NYC FLEET,Hillside Ave,DOCTRANSARSEN01; FOR CITY VEHICLE USE,Bronx,NY,10474,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.79706,-73.88654,4/1/2020,149277,4/1/2020 9:20,,,,,J1772
ELEC,Mall at Bay Plaza - Tesla Supercharger,260 Baychester Avenue,,Bronx,NY,10475,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.863231,-73.828839,1/31/2020,149299,2/6/2020 19:50,P,,,9/30/2019,TESLA
ELEC,AutoZone Auto Parts,57 Route 6,,Baldwin Place,NY,10505,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.346093,-73.756731,6/6/2019,123121,3/26/2020 17:18,P,,,4/1/2019,J1772
ELEC,Somers Commons Shopping Center,80 Route 6,,Baldwin Place,NY,10505,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.344875,-73.756256,3/31/2020,93700,3/31/2020 10:04,,,,,CHADEMO J1772COMBO
ELEC,BEDFORDEV,65 Greenwich Rd,MEMORIAL PARK 1; Bedford Village Memorial Park (near exit),Bedford,NY,10506,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.197058,-73.644729,4/1/2020,88543,4/1/2020 9:20,,,,,J1772
ELEC,BEDFORD_EV,307 Bedford Rd,TOWN COURT 2; Near left side enterance ,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.239725,-73.698992,4/1/2020,116979,4/1/2020 9:20,,,,,J1772
ELEC,BEDFORDEV,60 Haines Rd.,MEMORIAL PARK 2; Bedford Hills Memorial Park (near Soccer Field),Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.234114,-73.706622,4/1/2020,88541,4/1/2020 9:20,,,,,J1772
ELEC,BEDFORDEV,321 Bedford Rd.,TOWN HALL; Bedford Town Hall - side parking lot,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.23982,-73.699073,4/1/2020,88540,4/1/2020 9:20,,,,,J1772
ELEC,BEDFORDEV,11 Railroad Ave,METRO NORTH RR1; Bedford Hills Metro North Train Station ,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.237361,-73.700105,4/1/2020,88539,4/1/2020 9:20,,,,,J1772
ELEC,BREWSTER HONDA,2 Allview Ave,STATION01; Outside Service center garage ,Brewster,NY,10509,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.395991,-73.605373,4/1/2020,118998,4/1/2020 9:20,,,,,J1772
ELEC,Putnam Plaza Shopping Center,1872 Route 6,,Carmel,NY,10512,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.412844,-73.667098,3/31/2020,93701,3/31/2020 10:04,,,,,CHADEMO J1772COMBO
ELEC,Chappaqua Train Station,Allan Pl,,Chappaqua,NY,10514,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.159024,-73.773454,6/6/2019,123143,3/26/2020 17:18,LG,,,4/1/2019,J1772
ELEC,New Castle Town,200 S Greeley Ave,,Chappaqua,NY,10514,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.155422,-73.774644,6/6/2019,123079,3/26/2020 17:18,LG,,,4/1/2019,J1772
ELEC,Chappaqua Metro - North Train Station,108 Allen Pl,Exit 32 off Saw Mill River Parkway,Chappaqua,NY,10514,,914-238-4772  866-816-7584,E,,Public,24 hours daily,,,3,,,EV Connect,http://evconnect.com/,200-8,41.159228,-73.773508,5/9/2019,65273,3/26/2020 17:18,SG,,,7/2/2014,J1772
ELEC,Gedney Park,155 Millwood Rd,,Chappaqua,NY,10514,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.184415,-73.79618,6/6/2019,123070,3/26/2020 17:18,P,,,4/1/2019,J1772
ELEC,MUNICIPAL BLDG,2 Veterans Plaza,TRAIN STATION 1; Train stain parking lot,Croton-on-Hudson,NY,10520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.19167,-73.88247,4/1/2020,143300,4/1/2020 9:20,,,,,J1772
ELEC,MUNICIPAL BLDG,1 Van Wyck St,PUBLIC - B; North side of Municipal Building,Croton-on-Hudson,NY,10520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.208506,-73.8875,4/1/2020,122766,4/1/2020 9:20,,,,,J1772
ELEC,MAIN LOT,112 Main St,"EV 1; -Village Hall, Cross Elm, Cross Oak",Dobbs Ferry,NY,10522,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.015691,-73.874532,4/1/2020,104699,4/1/2020 9:20,,,,,J1772
ELEC,JLRWHITEPLAINS,295 E Main St,DC FAST 01; Service areaDC FAST 02; Main parking lot SHOP 01; Rear of building ,Elmsford,NY,10523,,888-758-4389,E,,Public,24 hours daily,,,1,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.047563,-73.806333,4/1/2020,100430,4/1/2020 9:20,,,,,J1772 J1772COMBO
ELEC,The Garrison and Highlands Country Club - Tesla Destination,1 Snakehill Rd,,Garrison,NY,10524,,845-424-3604  877-798-3752,E,,Public,24 hours daily,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.381167,-73.912428,9/30/2019,114945,3/2/2020 20:14,P,,,8/15/2016,TESLA
ELEC,Dalewood Shopping Center,371 North Central Avenue,,Hartsdale,NY,10530,,833-632-2778,E,,Public,24 hours daily,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,41.032196,-73.787087,4/1/2020,123817,4/1/2020 10:12,,,,,CHADEMO J1772 J1772COMBO
ELEC,CARCHARGING120!,120 E Hartsdale Ave,120 HARTSDALE; Basement parking garage ,Hartsdale,NY,10530,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.01457,-73.79727,4/1/2020,152400,4/1/2020 9:20,,,,,J1772
ELEC,Candela Systems Corp,168 Old Sawmill River Rd,,Hawthorne,NY,10532,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.097414,-73.807592,6/6/2019,122897,3/26/2020 17:18,P,,,4/1/2019,J1772
ELEC,BEDFORD_EV,70 Katonah Ave.  Lot 1,KATONAH LOT 1; Kotanah Train Metro North - Parking Lot 1,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.259809,-73.683831,4/1/2020,88542,4/1/2020 9:20,,,,,J1772
ELEC,Tazza Cafe,186 Katonah Ave,,Katonah,NY,10536,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.256656,-73.684266,3/31/2020,93696,3/31/2020 10:04,,,,,CHADEMO J1772COMBO
ELEC,BEDFORD_EV,2-42 Jay St Jay Street Lot,JAY ST LOT; Katonah Metro North Train Station - Jay St. Lot,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.259179,-73.682656,4/1/2020,88538,4/1/2020 9:20,,,,,J1772
ELEC,TOM,175 myrtle blvd,PARKING DECK,Larchmont,NY,10538,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.932917,-73.761363,4/1/2020,143877,4/1/2020 9:20,,,,,J1772
ELEC,TOM,4 Baldwin Ave,MEMORIAL PARK,Larchmont,NY,10538,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.935344,-73.760352,4/1/2020,145333,4/1/2020 9:20,,,,,J1772
ELEC,HUNTER LOT,141 Prospect Ave,MAMARONECK; On 1st level on south side of garage,Mamaroneck,NY,10543,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.949583,-73.735136,4/1/2020,99633,4/1/2020 9:20,,,,,J1772
ELEC,TOM,740 W Boston Post Rd,TOWN CENTER; Near Town Offices Entrance ,Mamaroneck,NY,10543,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.943074,-73.741147,4/1/2020,143287,4/1/2020 9:20,,,,,J1772
ELEC,MAMARONECK BMW,282-300 W Boston Post Rd,STATION 01,Mamaroneck,NY,10543,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.946568,-73.735108,4/1/2020,62459,4/1/2020 9:20,,,,,J1772
ELEC,MOHEGAN LAKE.VW,1744 E Main St,VW_408376_A,Mohegan Lake,NY,10547,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.324305,-73.852224,4/1/2020,64439,4/1/2020 9:20,,,,,J1772
ELEC,NW HOSPITAL,400 E Main St,NORTH EAST UNIT; Basement Level of Garage - Next to Electric RoomNORTH WEST UNIT; Basement Level of Garage - Next to stairs,Mount Kisco,NY,10549,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.196727,-73.724645,4/1/2020,52027,4/1/2020 9:20,,,,,J1772
ELEC,WCS,55 South St,MERCH 1,Mount Vernon,NY,10550,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.90754,-73.849079,4/1/2020,118338,4/1/2020 9:20,,,,,J1772
ELEC,Arcadian Shopping Center - Tesla Supercharger,240 South Highland Avenue,,Ossining,NY,10562,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.144026,-73.861257,1/31/2020,149341,2/6/2020 19:50,P,,,9/30/2019,TESLA
ELEC,OSSINING TOWN,Cedar Lane Park 235 Cedar Lane,"CEDAR LANE; Once in Park, follow sign to Arts Center",Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.191608,-73.854692,4/1/2020,95018,4/1/2020 9:20,,,,,J1772
ELEC,OSSINING TOWN,Ryder Park 43 Morningside Drive,RYDER PARK,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.166688,-73.827925,4/1/2020,95017,4/1/2020 9:20,,,,,J1772
ELEC,OSSINING TOWN,Louis Engel Park (Waterfront Park) 161-185 Westerly Rd.,LOUIS ENGEL; In parking lot,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.156094,-73.86964,4/1/2020,96726,4/1/2020 9:20,,,,,J1772
ELEC,Arcadian Shopping Center,216 S Highland Ave,,Ossining,NY,10562,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.143368,-73.862697,3/31/2020,93704,3/31/2020 10:04,,,,,CHADEMO J1772COMBO
ELEC,OSSINING,101 NY-9A,"EV 1; Drive into driveway, on the right hand side of property",Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.178694,-73.840619,4/1/2020,69704,4/1/2020 9:20,,,,,J1772
ELEC,Cortlandt Train Station,2 Memorial Dr,,Cortlandt Manor,NY,10566,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,41.244889,-73.92333,3/30/2020,94837,3/30/2020 21:09,P,,,4/24/2015,J1772
ELEC,CITY-PEEKSKILL,1050 Park St,JAMES ST GARAGE,Peekskill,NY,10566,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.29094,-73.918106,4/1/2020,145338,4/1/2020 9:20,,,,,J1772
ELEC,CITY-PEEKSKILL,414 Hudson Ave,RIVERFRONTGREEN,Peekskill,NY,10566,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.286198,-73.93043,4/1/2020,145337,4/1/2020 9:20,,,,,J1772
ELEC,Town of Cortlandt,1 Heady St,"Right off Oregon Rd, north of Bear Mountain State Parkway",Cortlandt,NY,10567,,914-734-1002  866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-9,41.310139,-73.905002,12/12/2019,65270,3/30/2020 22:25,SG,,,11/1/2014,J1772
ELEC,Gallin Beeler Design Studio,23 Washington Ave,,Pleasantville,NY,10570,,866-816-7584,E,,Public,24 hours daily,,,3,,,EV Connect,http://evconnect.com/,GPS,41.135753,-73.791497,6/6/2019,123192,3/26/2020 17:18,P,,,4/1/2019,J1772
ELEC,STATION TOR1,122 North Ridge St.,CRAWFORD SOUTH; In Crawford Park Mansion Community Center Parking Lot,Rye Brook,NY,10573,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.015297,-73.68572,4/1/2020,146604,4/1/2020 9:20,,,,,J1772
ELEC,STATION TOR1,122 N Ridge St,CRAWFORD NORTH; North parking lot on Crawford Rd,Port Chester,NY,10573,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.015065,-73.686638,4/1/2020,145318,4/1/2020 9:20,,,,,J1772
ELEC,Nissan City - Port Chester,225 Boston Post Rd,,Port Chester,NY,10573,,914-937-1777,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,40.996358,-73.669405,9/9/2019,44184,1/21/2020 18:34,P,,,11/30/2011,J1772
ELEC,MASTERCARD INT,2000 Purchase St,STATIION1STATION 6STATION 7STATION 8STATION 9,Harrison,NY,10577,,888-758-4389,E,,Public,24 hours daily,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.024512,-73.711257,4/1/2020,118044,4/1/2020 9:20,,,,,J1772
ELEC,Blind Brook Treatment Plant,141 Oakland Beach Ave,,Rye,NY,10580,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,40.965352,-73.689731,6/6/2019,123067,3/26/2020 17:18,LG,,,4/1/2019,J1772
ELEC,Serendipity Labs Inc. - Tesla Destination,80 Theodore Fremd Ave,,Rye,NY,10580,,914-908-6770  877-798-3752,E,,Public - Call ahead,24 hours daily,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.983031,-73.687987,9/30/2019,115231,3/2/2020 20:14,P,,,2/1/2015,TESLA
ELEC,Courtyard Marriott,631 Midland Ave,,Rye,NY,10580,,866-816-7584,E,,Public - Call ahead,24 hours daily; for hotel guest use only,,,2,,,EV Connect,http://evconnect.com/,200-9,40.989535,-73.672445,5/9/2019,94858,3/26/2020 17:18,P,,,3/1/2014,J1772
ELEC,Courtyard Marriott - Rye,631 Midland Ave,,Rye,NY,10580,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,4,,eVgo Network,https://www.evgo.com/,GPS,40.989586,-73.671855,3/31/2020,122804,3/31/2020 10:04,,,,,CHADEMO J1772COMBO
ELEC,Greenlots - 92229,1001 Post Road,,Scarsdale,NY,10583,,855-900-7584,E,,Public,24 hours daily,,,1,,,Greenlots,http://greenlots.com/,GPS,40.987766,-73.809258,4/1/2020,118058,4/1/2020 10:08,,,,,J1772
ELEC,Greenville Center,855 Central Park Ave,,Scarsdale,NY,10583,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.995411,-73.819055,3/31/2020,93703,3/31/2020 10:04,,,,,CHADEMO J1772COMBO
ELEC,Greenlots - 92230,14 Freightway,,Scarsdale,NY,10583,,855-900-7584,E,,Public,24 hours daily,,,1,,,Greenlots,http://greenlots.com/,GPS,40.987766,-73.809258,4/1/2020,118059,4/1/2020 10:08,,,,,J1772
ELEC,Staples Plaza - Tesla Supercharger,3379 Crompond Road,,Yorktown Heights,NY,10589,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.290501,-73.832487,1/31/2020,149366,2/6/2020 19:50,P,,,9/30/2019,TESLA
ELEC,Towne Centre at Somers,325 Route 100,,Somers,NY,10589,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.32539,-73.686843,3/31/2020,93699,3/31/2020 10:04,,,,,CHADEMO J1772COMBO
ELEC,Metro North Train Station - Southeast,4 Independent Way,,Brewster,NY,10590,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,200-9,41.416405,-73.624373,5/9/2019,94829,3/30/2020 20:56,P,,,4/23/2015,J1772
ELEC,EV CHARGE460,460 S Broadway,STATION1; -,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.060996,-73.861524,4/1/2020,99546,4/1/2020 9:20,,,,,J1772
ELEC,Phelps Memorial Hospital Northwell Health,733 N Broadway Garage,,Sleepy Hollow,NY,10591,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,41.104998,-73.860423,,154921,3/31/2020 16:39,P,,,8/16/2019,J1772
ELEC,Tarrytown House Estate on the Hudson - Tesla Destination,49 E Sunnyside Ln,,Tarrytown,NY,10591,,914-591-8200  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.048273,-73.85744,9/30/2019,115242,3/2/2020 20:14,P,,,12/15/2016,TESLA
ELEC,Sleepy Hollow Senior Center,55 Elm St,,Sleepy Hollow,NY,10591,,866-816-7584,E,,Public,Business hours,,,2,,,EV Connect,http://evconnect.com/,200-9,41.08572,-73.865534,5/9/2019,94860,3/26/2020 17:18,P,,,4/23/2016,J1772
ELEC,Sheraton Tarrytown Hotel - Tesla Supercharger,600 White Plains Road,,Tarrytown,NY,10591,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.0615,-73.836457,1/31/2020,102346,2/6/2020 19:50,P,,,1/15/2017,TESLA
ELEC,Tarrytown Metro - North Train Station,4173 Green St,East side of the tracks near Marina. Parking spaces are against the fence by the tracks,Tarrytown,NY,10591,,914-631-7873  866-816-7584,E,,Public,24 hours daily; pay lot,,,3,,,EV Connect,http://evconnect.com/,GPS,41.076261,-73.865686,2/6/2019,65271,3/26/2020 17:18,SG,,,11/1/2014,J1772
ELEC,DOUBLETREEHOTEL,455 S Broadway,DC FAST CHARGER; ChargePoint BMW & VW Express Corridor Location,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.06141,-73.862829,4/1/2020,71167,4/1/2020 9:20,,,,,J1772COMBO
ELEC,PEPSICO INC,100 E Stevens Ave,STATION 2; -STATION 3; -,Valhalla,NY,10595,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.097433,-73.7729,4/1/2020,154053,4/1/2020 9:20,,,,,J1772
ELEC,Westchester Medical Center,100 Woods Rd,,Valhalla,NY,10595,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.086676,-73.806065,6/6/2019,123262,3/26/2020 17:18,P,,,4/1/2019,J1772
ELEC,TOWN OF MP,1 Town Hall Plaza,TMP STATION 1TMP STATION 2,Valhalla,NY,10595,,888-758-4389,E,,Public,24 hours daily,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.095428,-73.777794,4/1/2020,123413,4/1/2020 9:20,,,,,J1772
ELEC,PEPSICO INC,50 E Stevens Ave,STATION 1; -,Valhalla,NY,10595,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.096363,-73.77538,4/1/2020,152440,4/1/2020 9:20,,,,,J1772
ELEC,Staples Plaza,3379 Crompond Rd,,Yorktown Heights,NY,10598,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.289986,-73.83073,3/31/2020,93697,3/31/2020 10:04,,,,,CHADEMO J1772COMBO
ELEC,Nissan of Yorktown Heights,3495 Old Crompond Rd,,Yorktown Heights,NY,10598,,914-737-3500,E,,Public - Call ahead,Dealership business hours,,,2,1,,Non-Networked,,200-8,41.289317,-73.835547,9/9/2019,44218,1/21/2020 18:34,P,,,11/30/2011,CHADEMO J1772
ELEC,One City Place,One City Pl,,White Plains,NY,10601,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,41.032725,-73.765238,6/6/2019,123270,3/30/2020 21:34,P,,,4/1/2019,J1772
ELEC,Longview Parking Garage,11 Longview Ave,"South of E Post Rd. Located at northeast corner of garage, ground level",White Plains,NY,10601,,914-422-1391  866-816-7584,E,,Public,24 hours daily; pay lot,,,2,,,EV Connect,http://evconnect.com/,200-9,41.026867,-73.767674,5/9/2019,65275,3/30/2020 21:31,SG,,,7/23/2014,J1772
ELEC,Westchester County Department of Health,134 Main St,,White Plains,NY,10601,,866-816-7584,E,,Public,24 hours daily,,,3,,,EV Connect,http://evconnect.com/,200-8,41.031941,-73.769376,5/9/2019,94865,3/30/2020 21:31,LG,,,7/6/2014,J1772
ELEC,Hamilton Parking Garage,365 Hamilton Ave,Near entrance from EJ Conroy Dr,White Plains,NY,10601,,914-422-1310,E,,Public,24 hours daily; pay lot,,,6,,,EV Connect,http://evconnect.com/,200-9,41.034121,-73.766241,5/9/2019,65274,3/30/2020 21:31,SG,,,7/23/2014,J1772
ELEC,Lyons Place Municipal Parking Garage,4 Lyons Pl,"North of Maple Ave. Located on 1st level, just right of entrance",White Plains,NY,10601,,914-422-1392,E,,Public,24 hours daily; pay lot,,,2,,,EV Connect,http://evconnect.com/,200-8,41.02894,-73.763727,3/3/2020,65276,3/3/2020 21:13,SG,,,11/1/2014,J1772
